numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07117;20240127210000;102720;-140;8;110;1.700000;282.750000;280.150000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102010;mq;mq;-900;mq;mq;mq;mq;mq;mq;mq;3.300000;3.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240127210000;102950;-70;8;110;3.900000;278.850000;276.550000;85;24060;0;mq;mq;mq;5;6420;mq;mq;mq;102490;mq;mq;-730;mq;mq;mq;mq;276.450000;mq;mq;6.300000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;6420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20240127210000;103160;-60;8;10;1.900000;274.950000;272.650000;85;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101330;mq;mq;-590;mq;mq;mq;mq;277.450000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240127210000;103290;-70;8;70;1.700000;275.750000;273.650000;86;15000;2;2;2;60;0;8000;30;20;12;102150;mq;mq;-420;mq;mq;mq;mq;mq;mq;mq;2.300000;2.300000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20240127210000;103360;-70;8;120;1.900000;274.850000;273.250000;89;19840;0;mq;mq;mq;0;mq;mq;mq;mq;101860;mq;mq;-350;mq;mq;mq;mq;273.150000;mq;mq;2.600000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240127210000;103530;-50;6;80;1.600000;274.850000;272.250000;83;25850;0;mq;mq;mq;0;mq;mq;mq;mq;99150;mq;mq;-200;mq;mq;mq;mq;269.450000;mq;mq;2.500000;2.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240127210000;103640;-30;7;350;0.500000;273.550000;272.850000;95;7850;0;mq;mq;90;7;5820;mq;mq;mq;101710;mq;mq;30;mq;mq;mq;mq;272.450000;mq;mq;0.800000;1.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;5820;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20240127210000;102760;-140;6;90;7.000000;283.350000;280.750000;84;15000;2;2;mq;100;3;800;35;21;mq;102230;mq;mq;-870;mq;mq;mq;mq;mq;mq;mq;13.200000;13.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;6;800;5;4;2500;mq;mq;mq;mq;mq;mq;
07222;20240127210000;102880;-60;8;100;3.700000;280.750000;278.850000;88;27570;0;mq;mq;mq;5;6600;mq;mq;mq;102560;mq;mq;-710;mq;mq;mq;mq;280.050000;mq;mq;5.600000;6.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;6600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20240127210000;103080;-70;8;70;3.000000;277.150000;274.550000;83;17830;0;mq;mq;mq;0;mq;mq;mq;mq;101670;mq;mq;-600;mq;mq;mq;mq;276.750000;mq;mq;4.400000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240127210000;103170;-60;5;90;3.300000;277.250000;273.250000;75;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-460;mq;mq;mq;mq;276.150000;mq;mq;4.600000;6.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240127210000;103420;-10;8;350;2.200000;275.450000;273.650000;88;28660;0;mq;mq;mq;1;4080;mq;mq;mq;100650;mq;mq;-220;mq;mq;mq;mq;275.750000;mq;mq;2.800000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20240127210000;103610;-10;8;320;2.900000;276.050000;274.850000;92;18750;0;mq;mq;100;8;5280;mq;mq;mq;100190;mq;mq;10;mq;mq;mq;mq;275.250000;mq;mq;4.100000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;5280;8;mq;5940;mq;mq;mq;mq;mq;mq;
07314;20240127210000;102830;-70;8;80;4.800000;281.950000;281.350000;96;10000;1;0;mq;40;1;1250;32;21;mq;102550;mq;mq;-680;mq;mq;mq;mq;mq;mq;mq;8.100000;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;8;1000;2;4;2000;mq;mq;mq;mq;mq;mq;
07335;20240127210000;103000;-60;8;50;1.200000;277.750000;276.750000;93;19700;0;mq;mq;mq;0;mq;mq;mq;mq;101500;mq;mq;-600;mq;mq;mq;mq;279.050000;mq;mq;1.700000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20240127210000;102950;-20;8;70;2.100000;281.650000;279.250000;85;47100;0;mq;mq;mq;0;mq;mq;mq;mq;98080;mq;mq;-560;mq;mq;mq;mq;280.150000;mq;mq;2.800000;3.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20240127210000;103200;-30;8;170;0.700000;277.250000;276.950000;98;220;44;mq;mq;mq;0;mq;mq;mq;mq;99110;mq;mq;-390;mq;mq;mq;mq;274.850000;mq;mq;1.200000;1.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20240127210000;mq;40;1;240;1.300000;272.850000;271.750000;92;19020;0;mq;mq;mq;0;mq;mq;mq;mq;93390;92500;910;-230;mq;mq;mq;mq;272.950000;mq;mq;2.000000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20240127210000;103460;30;3;10;0.900000;276.250000;276.150000;99;220;45;4;4;101;9;mq;62;61;60;100450;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;1.900000;2.700000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;9;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20240127210000;102790;-60;8;100;2.900000;281.050000;280.750000;98;150;45;mq;mq;101;9;30;mq;mq;mq;102200;mq;mq;-730;mq;mq;mq;mq;280.050000;mq;mq;3.900000;4.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20240127210000;102930;-30;8;130;3.000000;280.550000;279.450000;93;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99730;mq;mq;-620;mq;mq;mq;mq;279.950000;mq;mq;3.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240127210000;103040;50;2;110;2.400000;282.350000;276.750000;68;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94620;mq;mq;-270;mq;mq;mq;mq;276.950000;mq;mq;3.100000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240127210000;103250;60;1;10;3.300000;281.450000;277.650000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102330;mq;mq;40;mq;mq;mq;mq;280.750000;mq;mq;6.800000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240127210000;mq;120;2;30;4.400000;280.850000;267.050000;37;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;93030;92500;921;310;mq;273.950000;mq;287.850000;mq;mq;mq;7.300000;7.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240127210000;102750;-50;8;80;3.500000;281.650000;281.650000;100;5790;0;mq;mq;100;8;80;mq;mq;mq;102020;mq;mq;-720;mq;mq;mq;mq;282.150000;mq;mq;5.300000;7.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20240127210000;102840;-40;8;170;1.300000;277.150000;276.450000;95;7970;0;mq;mq;mq;5;30;mq;mq;mq;98360;mq;mq;-680;mq;mq;mq;mq;275.250000;mq;mq;1.800000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20240127210000;102860;-20;8;180;2.100000;281.150000;273.650000;59;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97840;mq;mq;-650;mq;mq;mq;mq;279.850000;mq;mq;3.700000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20240127210000;102930;-10;7;320;1.700000;278.450000;278.150000;98;120;45;mq;mq;101;9;30;mq;mq;mq;101060;mq;mq;-590;mq;mq;mq;mq;278.650000;mq;mq;2.400000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20240127210000;103130;120;1;360;1.900000;281.350000;276.550000;72;33650;0;mq;mq;mq;0;mq;mq;mq;mq;103030;mq;mq;-20;mq;mq;mq;mq;275.950000;mq;mq;2.300000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240127210000;103120;140;1;110;1.600000;281.750000;279.550000;86;12940;0;mq;mq;mq;0;mq;mq;mq;mq;102720;mq;mq;240;mq;mq;mq;mq;277.350000;mq;mq;2.200000;3.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20240127210000;mq;mq;mq;280;1.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.400000;3.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240127210000;103130;160;1;320;3.300000;283.550000;279.150000;74;25000;2;0;0;10;0;mq;30;20;11;102810;mq;mq;460;mq;mq;mq;mq;280.450000;mq;mq;4.400000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20240127210000;103080;20;1;230;2.400000;280.350000;278.150000;86;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102530;mq;mq;-160;mq;mq;mq;mq;278.150000;mq;mq;2.900000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20240127210000;103120;120;3;40;2.900000;281.150000;279.750000;91;14630;0;mq;mq;mq;0;mq;mq;mq;mq;103010;mq;mq;410;mq;mq;mq;mq;278.550000;mq;mq;4.700000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20240127210000;103150;130;2;240;2.600000;280.150000;278.750000;91;11880;0;mq;mq;mq;0;mq;mq;mq;mq;103000;mq;mq;490;mq;mq;mq;mq;280.550000;mq;mq;3.300000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20240127210000;101230;80;7;260;3.500000;301.250000;296.650000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240127210000;101270;10;0;240;4.800000;300.850000;295.550000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;60;mq;299.850000;mq;305.150000;mq;mq;mq;mq;7.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240127210000;101250;40;0;170;6.600000;299.450000;295.550000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-30;mq;298.950000;mq;304.450000;mq;mq;mq;mq;10.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240127210000;101170;70;8;220;3.600000;300.850000;296.050000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;70;mq;300.450000;mq;304.550000;mq;mq;mq;mq;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240127210000;101070;-120;8;120;6.500000;298.950000;296.650000;87;11020;60;mq;mq;100;1;1250;mq;mq;mq;100920;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;10.100000;10.700000;-10;mq;mq;mq;mq;0.800000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;1;mq;1290;8;mq;3240;mq;8;mq;mq;mq;mq;
61996;20240127210000;102770;140;6;200;2.200000;284.350000;282.050000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102410;mq;mq;310;mq;284.250000;mq;292.750000;mq;mq;mq;mq;3.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240127210000;101090;50;8;210;3.400000;282.450000;281.650000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99330;mq;mq;-640;mq;282.450000;mq;291.550000;mq;mq;mq;mq;7.800000;-10;mq;mq;mq;mq;0.400000;1.000000;1.400000;1.400000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240127210000;100240;-260;8;320;12.300000;283.950000;280.450000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99880;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;18.500000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240127210000;101280;-50;8;260;1.500000;300.750000;296.950000;80;18050;0;mq;mq;mq;2;3660;mq;mq;mq;101200;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;2.400000;5.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;3660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20240127210000;101950;-90;6;30;1.700000;270.950000;266.550000;72;50660;0;mq;mq;100;8;800;mq;mq;mq;101860;mq;mq;-660;mq;mq;mq;mq;272.950000;mq;mq;2.300000;3.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240127210000;101810;60;5;60;10.100000;300.650000;292.150000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;0;mq;297.250000;mq;302.350000;mq;mq;mq;14.000000;16.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240127210000;101750;-40;5;70;6.100000;300.050000;293.650000;68;36280;mq;mq;mq;mq;mq;mq;mq;mq;mq;101660;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240127210000;101700;60;5;80;8.200000;299.750000;294.750000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;0;mq;297.550000;mq;301.050000;mq;mq;mq;9.600000;10.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240127210000;101650;-50;5;90;5.900000;300.850000;294.150000;67;47350;0;mq;mq;90;5;800;mq;mq;mq;101560;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;9.600000;12.800000;-10;mq;mq;mq;mq;0.000000;-0.100000;0.200000;0.200000;3.200000;mq;mq;mq;mq;5;mq;900;7;mq;1860;mq;mq;mq;mq;mq;mq;
81401;20240127210000;101270;30;5;40;1.700000;302.850000;295.550000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;60;mq;294.050000;mq;307.150000;mq;mq;mq;5.600000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240127210000;101280;-50;6;20;4.000000;301.650000;296.550000;74;27940;0;mq;mq;mq;0;mq;mq;mq;mq;101190;mq;mq;60;mq;mq;mq;mq;294.550000;mq;mq;6.100000;10.500000;-10;mq;mq;mq;mq;0.000000;0.000000;4.500000;4.500000;4.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20240127210000;101180;40;5;30;2.500000;301.150000;296.750000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;30;mq;295.850000;mq;304.250000;mq;mq;mq;4.900000;7.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;6.000000;6.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240127210000;101320;50;3;70;3.600000;299.150000;295.650000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100100;mq;mq;130;mq;296.150000;mq;306.450000;mq;mq;mq;7.600000;9.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240127210000;98670;-230;8;150;26.800000;271.250000;268.050000;76;1200;mq;mq;mq;90;mq;mq;mq;mq;mq;98140;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;40.600000;40.600000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;3;3900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240128000000;103050;-220;8;120;4.000000;275.550000;273.650000;87;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102140;mq;mq;-620;mq;mq;mq;mq;272.850000;mq;mq;6.000000;6.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240128000000;103190;-190;6;130;2.700000;273.850000;272.250000;89;15730;0;mq;mq;mq;2;6960;mq;mq;mq;102590;mq;mq;-460;mq;mq;mq;mq;272.250000;mq;mq;3.700000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;2;mq;6960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20240128000000;102700;-180;8;170;3.800000;279.850000;275.950000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102590;mq;mq;-910;mq;mq;mq;mq;mq;mq;mq;6.200000;8.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240128000000;102890;-200;6;120;3.800000;276.350000;273.950000;84;31400;0;mq;mq;mq;5;5700;mq;mq;mq;102040;mq;mq;-810;mq;mq;mq;mq;277.350000;mq;mq;4.800000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;5700;5;mq;7320;mq;mq;mq;mq;mq;mq;
07037;20240128000000;103050;-170;8;130;4.600000;275.750000;273.850000;87;22400;0;mq;mq;90;7;4620;mq;mq;mq;101070;mq;mq;-680;mq;mq;mq;mq;276.250000;mq;mq;6.400000;6.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4620;4;mq;5220;7;mq;5940;mq;mq;mq;
07072;20240128000000;103290;-140;6;100;2.200000;271.950000;270.850000;92;19970;0;mq;mq;mq;0;mq;mq;mq;mq;102070;mq;mq;-460;mq;mq;mq;mq;272.650000;mq;mq;2.800000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20240128000000;102460;-170;6;150;5.100000;282.250000;280.150000;87;53070;0;mq;mq;100;8;4800;mq;mq;mq;101260;mq;mq;-1070;mq;mq;mq;mq;280.550000;mq;mq;8.800000;9.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4800;8;mq;5460;mq;mq;mq;mq;mq;mq;
07117;20240128000000;102530;-200;6;150;0.800000;280.950000;278.750000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101810;mq;mq;-1040;mq;mq;mq;mq;mq;mq;mq;2.700000;2.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240128000000;102810;-140;7;120;3.200000;278.050000;276.250000;88;27400;0;mq;mq;mq;2;5700;mq;mq;mq;102350;mq;mq;-830;mq;mq;mq;mq;277.250000;mq;mq;5.300000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;5700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20240128000000;102990;-180;8;10;1.600000;274.250000;272.750000;90;20000;0;mq;mq;100;8;6960;mq;mq;mq;101150;mq;mq;-750;mq;mq;mq;mq;277.750000;mq;mq;2.300000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;6960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240128000000;103130;-160;6;60;1.200000;274.650000;273.350000;91;8740;0;mq;mq;mq;1;5400;mq;mq;mq;101990;mq;mq;-630;mq;mq;mq;mq;mq;mq;mq;1.600000;1.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;5400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20240128000000;103250;-120;6;130;1.000000;272.050000;271.650000;97;5660;0;mq;mq;mq;0;mq;mq;mq;mq;101740;mq;mq;-500;mq;mq;mq;mq;272.250000;mq;mq;1.400000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240128000000;103390;-150;6;90;3.300000;273.750000;271.950000;88;16390;0;mq;mq;mq;0;mq;mq;mq;mq;99000;mq;mq;-380;mq;mq;mq;mq;268.050000;mq;mq;5.200000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240128000000;103520;-130;8;240;0.600000;271.850000;271.250000;96;4140;10;mq;mq;mq;2;4740;mq;mq;mq;101580;mq;mq;-190;mq;mq;mq;mq;271.250000;mq;mq;0.800000;1.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;4740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20240128000000;102630;-130;8;110;4.800000;282.850000;280.950000;88;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;102100;mq;mq;-900;mq;mq;mq;mq;mq;mq;mq;10.800000;12.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
