numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,Unnamed: 59
7222,20230325060000,101590,170,2,270,4.600000,283.250000,281.150000,87,7020,61,,,100,6,800,,,,101270,,,760,282.250000,,284.750000,,282.850000,,,7.700000,8.300000,-10,2,0.000000,,,0.200000,0.200000,3.500000,4.500000,8.200000,,,,,4,,840,6,,1290,7,,1800,,,,
7240,20230325060000,101540,170,3,230,5.200000,281.450000,280.250000,92,59990,0,,,,3,450,,,,100180,,,680,280.550000,,285.350000,,281.950000,,,7.900000,9.000000,-10,1,0.000000,,,0.000000,0.000000,2.200000,4.900000,7.100000,,,,,3,,510,,8,,,,,,,,
7255,20230325060000,101620,90,3,270,6.100000,282.350000,280.250000,87,10700,62,,,,,,,,,99610,,,690,280.550000,,285.850000,,280.750000,,,11.800000,12.900000,-10,,0.000000,,,0.400000,2.400000,2.400000,7.900000,9.300000,,,,,,,,,,,,,,,,,
7280,20230325060000,101570,20,0,180,3.200000,280.650000,279.550000,93,15290,61,,,100,5,800,,,,98900,,,510,279.350000,,285.050000,,281.350000,,,5.100000,7.300000,-10,2,0.000000,,,0.400000,0.600000,2.200000,2.400000,5.600000,,,,,1,,930,5,,1410,6,,1740,,8,,
7299,20230325060000,101570,0,0,130,1.300000,279.950000,277.250000,83,60000,0,,,90,1,800,,,,98260,,,550,279.050000,,284.250000,,279.050000,,,2.800000,5.900000,-10,1,,,,-0.100000,0.800000,3.000000,3.200000,8.200000,,,,,1,,900,6,,5220,7,,6240,,8,,
7314,20230325060000,101830,130,2,260,7.500000,285.050000,282.250000,83,8000,2,2,,100,8,800,37,,,101550,,,720,284.850000,,285.650000,,,,,10.300000,12.600000,-10,1,,,,-0.100000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,8,7,600,,,,,,,,,,
7335,20230325060000,101750,150,3,240,5.500000,282.250000,281.050000,92,19340,0,,,75,5,450,,,,100290,,,710,281.850000,,284.850000,,283.350000,,,8.200000,11.700000,-10,,,,,0.000000,-0.100000,0.600000,1.200000,1.600000,,,,,5,,510,6,,5760,,,,,,,
7434,20230325060000,101910,50,3,230,6.500000,281.650000,279.750000,88,17860,0,,,100,8,450,,,,97090,,,670,281.150000,,284.250000,,281.950000,,,12.100000,12.200000,-10,,0.000000,,,0.000000,0.800000,1.600000,1.800000,5.000000,,,,,8,,390,,8,,,,,,,,
7460,20230325060000,101840,70,3,190,3.900000,282.850000,276.350000,64,59260,0,,,,5,1250,,,,97880,,,680,282.450000,,286.350000,,280.550000,,,7.600000,11.200000,-10,0,0.000000,,,0.000000,-0.100000,-0.100000,-0.100000,0.200000,,,,,5,,1170,5,,1440,,,,,,,
7471,20230325060000,,60,3,250,1.400000,277.750000,274.750000,81,20000,0,,,,0,,,,,92250,92500,811,580,277.650000,,281.150000,,274.950000,,,4.500000,7.900000,-10,1,0.000000,,,-0.100000,-0.100000,-0.100000,-0.100000,0.600000,,,,,,,,,,,,,,,,,
7481,20230325060000,101900,30,0,180,4.100000,282.650000,276.350000,65,60000,3,2,2,75,5,1750,35,23,11,99000,,,620,281.150000,,284.750000,,,,,6.200000,6.400000,-10,1,0.000000,0.000000,-60,0.000000,0.000000,0.000000,0.000000,7.400000,,,,,5,6,1600,1,3,3400,2,0,8000,,,,
7510,20230325060000,102110,30,3,190,2.800000,282.450000,281.250000,92,12340,0,,,90,5,800,,,,101520,,,770,282.450000,,286.750000,,279.750000,,,3.800000,4.700000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,5,,660,7,,6720,,,,,,,
7535,20230325060000,102250,70,3,210,2.400000,280.850000,279.150000,89,20000,0,,,75,6,800,,,,99080,,,860,280.550000,,283.850000,,281.250000,,,6.400000,6.500000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,2.400000,,,,,3,,870,6,,1080,6,,4080,,,,
7558,20230325060000,102190,30,3,290,2.500000,279.250000,277.050000,86,20000,0,,,,,,,,,93750,,,660,278.650000,,280.850000,,277.550000,,,5.700000,9.300000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
7577,20230325060000,102090,90,3,0,0.000000,276.550000,275.550000,93,20000,0,,,,,,,,,101160,,,560,276.350000,,289.250000,,280.050000,,,0.900000,1.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7591,20230325060000,,140,3,210,2.200000,278.650000,274.950000,77,,,,,,,,,,,91720,,,170,,278.650000,,289.750000,,,,,,,,0.000000,,,0.000000,0.000000,0.000000,3.600000,4.000000,,,,,,,,,,,,,,,,,
7607,20230325060000,102310,80,3,230,2.100000,284.250000,278.950000,70,60000,0,,,90,7,1250,,,,101590,,,940,284.050000,,286.950000,,285.550000,,,3.700000,3.700000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.400000,,,,,6,,1140,7,,1320,,,,,,,
7621,20230325060000,102460,70,3,170,3.000000,277.950000,275.650000,85,60000,0,,,,1,7200,,,,98010,,,930,277.950000,,284.450000,,279.650000,,,3.700000,4.400000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,1,,7200,,,,,,,,,,
7627,20230325060000,102480,60,3,250,0.600000,277.350000,277.050000,98,20000,0,,,,3,6780,,,,97420,,,930,276.350000,,283.050000,,280.350000,,,1.000000,1.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.600000,,,,,1,,6780,3,,7320,,,,,,,
7630,20230325060000,102340,90,3,190,1.900000,281.350000,278.850000,84,59140,0,,,100,8,2250,,,,100500,,,940,281.350000,,286.050000,,281.750000,,,2.800000,3.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,2160,,,,,,,,,,
7643,20230325060000,102100,70,3,270,7.300000,285.450000,277.450000,58,58160,0,,,,0,,,,,102000,,,690,283.950000,,289.250000,,280.150000,,,10.100000,16.400000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
7650,20230325060000,102070,130,3,290,1.800000,282.550000,278.750000,77,56090,0,,,,0,,,,,101680,,,530,282.250000,,288.150000,,280.550000,,,2.700000,6.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7661,20230325060000,,,,310,11.700000,,,,,,,,,,,,,,,,,,,,,,,,,15.800000,17.400000,-10,,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20230325060000,101370,110,3,10,1.700000,283.250000,280.350000,82,40000,3,0,0,25,1,450,36,20,12,101050,,,-390,282.250000,,288.050000,,280.150000,,,3.000000,6.900000,-10,0,0.000000,,,0.000000,0.200000,0.200000,0.200000,0.200000,,,,,1,7,300,2,0,7100,,,,,,,
7747,20230325060000,102200,110,3,260,1.500000,282.350000,274.950000,60,60000,0,,,,0,,,,,101660,,,840,281.550000,,288.650000,,281.250000,,,3.700000,4.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7761,20230325060000,101880,120,1,60,2.700000,280.850000,277.250000,78,56040,0,,,,0,,,,,101770,,,0,280.750000,,287.650000,,281.050000,,,4.500000,5.400000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7790,20230325060000,101530,100,3,230,2.100000,283.150000,282.350000,95,19230,0,,,,2,450,,,,101380,,,-350,279.750000,,286.550000,,,,,3.000000,3.500000,-10,,,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,2,,360,,,,,,,,,,
61968,20230325060000,101170,170,1,80,5.700000,302.850000,297.450000,73,,,,,,,,,,,101120,,,20,,298.950000,,304.450000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20230325060000,101490,130,1,,,301.450000,295.250000,69,,,,,,,,,,,101420,,,0,,299.250000,,303.650000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61976,20230325060000,101290,90,1,120,6.900000,303.150000,296.850000,69,,,,,,,,,,,101200,,,-50,,300.250000,,304.850000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61980,20230325060000,101380,70,2,90,5.200000,303.150000,295.350000,63,19880,0,,,,1,7140,,,,101230,,,-110,,,,,,,,7.000000,7.400000,-10,,,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,1,,7140,,,,,,,,,,
61996,20230325060000,101230,130,8,340,8.900000,292.450000,291.650000,95,,,,,,,,,,,100890,,,-570,,290.450000,,295.150000,,,,,,,,,,,0.200000,0.200000,0.200000,2.200000,2.200000,,,,,,,,,,,,,,,,,
61997,20230325060000,100950,320,1,230,16.600000,278.850000,277.350000,90,,,,,,,,,,,99170,,,1160,,276.850000,,279.050000,,,,,,,,,,,0.000000,0.000000,0.600000,1.400000,3.000000,,,,,,,,,,,,,,,,,
61998,20230325060000,98480,-110,7,320,12.900000,282.050000,277.250000,72,,,,,,,,,,,98120,,,,280.150000,,,,279.150000,,,,18.000000,-10,,,,,0.000000,,,,6.000000,,,,,,,,,,,,,,,,,
67005,20230325060000,101230,200,3,120,1.500000,302.450000,297.750000,76,20000,0,,,90,7,1250,,,,101150,,,40,,,,,,,,3.200000,3.200000,-10,,,,,0.000000,0.000000,0.200000,5.300000,5.300000,,,,,5,,1050,6,,1230,7,,1440,,8,,
71805,20230325060000,99680,110,3,360,16.500000,271.050000,271.050000,100,610,73,,,100,8,450,,,,99590,,,-1790,270.450000,,271.450000,,273.450000,,,25.600000,25.600000,-10,,,,,0.200000,0.600000,1.200000,2.400000,8.500000,,,,,7,,300,8,,480,,,,,,,
78890,20230325060000,101490,140,8,70,9.300000,297.750000,294.450000,82,,,,,,,,,,,101170,,,-10,,296.250000,,302.450000,,,,,,,,,,,0.200000,5.300000,5.300000,5.300000,5.300000,,,,,,,,,,,,,,,,,
78894,20230325060000,101610,170,8,60,10.500000,298.050000,292.450000,71,,,,,,,,,,,101090,,,-90,,297.050000,,302.750000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78897,20230325060000,101520,-150,8,80,3.000000,296.750000,294.250000,86,51210,,,,,,,,,,101430,,,-40,,,,,,,,,,,,,,,-0.100000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
78922,20230325060000,101460,150,8,120,7.000000,298.050000,295.150000,84,,,,,,,,,,,101010,,,-30,,295.350000,,300.750000,,,,,,,,,,,0.000000,0.200000,0.200000,2.400000,4.800000,,,,,,,,,,,,,,,,,
78925,20230325060000,101440,-140,8,80,3.000000,296.150000,294.750000,92,44310,60,,,100,8,800,,,,101350,,,-20,,302.250000,,302.250000,,,,4.400000,11.600000,-10,,,,,1.000000,2.800000,3.200000,4.800000,10.500000,,,,,1,,600,4,,1110,6,,1500,,,,
81401,20230325060000,101140,180,6,60,0.700000,296.050000,295.850000,99,,,,,,,,,,,101080,,,0,,295.650000,,305.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
81405,20230325060000,101150,-180,8,270,0.600000,296.450000,294.850000,91,22930,0,,,,3,4860,,,,101060,,,-20,,,,,298.150000,,,1.000000,1.500000,-10,,,,,0.000000,0.000000,0.200000,0.200000,0.600000,,,,,3,,4860,,,,,,,,,,
81408,20230325060000,101100,180,6,180,1.000000,297.250000,296.750000,97,,,,,,,,,,,101020,,,-20,,296.450000,,303.550000,,,,,,,,,,,3.200000,3.200000,3.800000,4.800000,4.800000,,,,,,,,,,,,,,,,,
81415,20230325060000,,,,40,2.100000,296.650000,295.650000,94,,,,,,,,,,,,,,,296.550000,,304.950000,,,,,,,,,,,,0.000000,0.000000,0.000000,0.200000,,,,,,,,,,,,,,,,,,
89642,20230325060000,98330,-30,5,140,11.800000,264.250000,254.950000,43,25000,2,1,1,40,0,8000,30,20,12,97790,,,,,,,,274.150000,,,21.600000,25.700000,-60,,,,,,,,,,,,,,3,0,6300,,,,,,,,,,
7005,20230325090000,100860,160,3,250,8.900000,283.950000,279.650000,75,,,,,,,,,,,99990,,,430,,,,,278.950000,,,17.600000,17.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.800000,2.600000,,,,,,,,,,,,,,,,,
7015,20230325090000,100700,160,3,230,11.400000,283.750000,279.150000,73,19110,0,,,100,8,800,,,,100130,,,300,,,,,280.750000,,,16.600000,16.600000,-10,0,0.000000,,,-0.100000,-0.100000,0.400000,2.800000,4.400000,,,,,6,,840,7,,1020,7,,1200,,,,
7020,20230325090000,101010,220,1,250,11.600000,284.050000,281.250000,83,8000,1,2,,75,3,800,32,27,10,100900,,,730,,,,,,,,16.000000,16.700000,-10,,,,,0.000000,0.000000,0.000000,0.400000,1.400000,,,,,3,8,800,5,4,2100,,,,,,,
7027,20230325090000,101160,170,3,250,11.600000,284.350000,280.450000,77,14820,0,,,,4,800,,,,100350,,,640,,,,,281.350000,,,16.400000,18.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,1.600000,5.400000,,,,,4,,630,,,,,,,,,,
7037,20230325090000,101100,140,1,240,9.100000,283.150000,279.150000,76,18630,0,,,100,7,800,,,,99210,,,490,,,,,280.950000,,,14.700000,15.500000,-10,,0.000000,,,0.000000,0.000000,-0.100000,0.400000,5.600000,,,,,7,,660,8,,1560,,,,,,,
7072,20230325090000,101150,170,3,250,7.300000,284.550000,279.050000,69,20000,0,,,100,8,800,,,,100010,,,420,,,,,280.050000,,,13.000000,16.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,3.800000,,,,,5,,840,7,,1050,8,,1290,,,,
7110,20230325090000,101420,140,1,240,7.000000,284.250000,281.450000,83,11060,0,,,75,6,250,,,,100240,,,920,,,,,280.050000,,,11.500000,12.400000,-10,,0.000000,,,0.000000,-0.100000,-0.100000,1.000000,6.800000,,,,,1,,210,4,,930,6,,1140,,,,
7117,20230325090000,101270,140,1,230,7.900000,284.150000,280.850000,80,10000,2,2,,100,8,800,37,,,100570,,,890,,,,,,,,13.600000,13.900000,-10,2,,,,-0.100000,-0.100000,0.400000,1.600000,8.400000,,,,,8,7,700,,,,,,,,,,
7130,20230325090000,101550,160,3,240,5.600000,283.750000,280.650000,81,18460,0,,,90,2,1250,,,,101100,,,770,,,,,281.550000,,,8.700000,8.700000,-10,1,0.000000,,,0.000000,0.000000,0.000000,-0.100000,7.100000,,,,,2,,1050,6,,5220,7,,6060,,,,
7139,20230325090000,101430,200,1,220,5.900000,283.150000,279.850000,80,19390,0,,,100,8,800,,,,99680,,,660,,,,,281.850000,,,9.900000,10.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,5.400000,,,,,7,,720,8,,900,,,,,,,
7149,20230325090000,101320,170,1,250,8.100000,284.550000,278.650000,67,25000,3,1,1,90,6,800,32,,,100240,,,510,,,,,,,,12.800000,16.000000,-10,2,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.000000,0.800000,,,,,6,8,840,,,,,,,,,,
7168,20230325090000,101410,150,2,260,9.300000,284.650000,280.150000,74,19880,0,,,90,7,800,,,,99990,,,510,,,,,280.050000,,,13.600000,17.400000,-10,0,0.000000,,,0.000000,0.000000,0.200000,3.000000,6.000000,,,,,1,,870,7,,1290,,,,,,,
7181,20230325090000,101300,80,3,240,10.600000,282.050000,278.050000,76,54540,0,,,90,7,800,,,,97130,,,450,,,,,277.950000,,,16.400000,18.700000,-10,,,,,0.000000,2.400000,3.000000,4.600000,9.900000,,,,,6,,810,7,,1080,,,,,,,
7190,20230325090000,101270,-10,7,220,7.000000,283.750000,279.350000,74,41270,0,,,100,8,1250,,,,99460,,,400,,,,,279.450000,,,11.000000,12.600000,-10,1,0.000000,,,-0.100000,1.200000,1.200000,3.000000,5.600000,,,,,7,,1020,8,,1290,,,,,,,
7222,20230325090000,101750,170,2,250,5.400000,285.150000,281.950000,81,14550,0,,,100,8,800,,,,101440,,,740,,,,,282.850000,,,8.500000,9.400000,-10,1,0.000000,,,0.000000,-0.100000,0.200000,4.500000,8.200000,,,,,1,,720,8,,930,,,,,,,
7240,20230325090000,101660,130,2,250,6.200000,284.250000,280.950000,80,18850,0,,,100,8,450,,,,100310,,,590,,,,,281.950000,,,11.400000,12.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,2.200000,7.100000,,,,,1,,450,8,,660,,,,,,,
7255,20230325090000,101760,150,1,260,6.400000,284.050000,280.150000,77,20000,0,,,,,,,,,99760,,,580,,,,,280.750000,,,11.900000,12.200000,-10,,0.000000,,,0.000000,0.400000,2.800000,8.300000,8.700000,,,,,,,,,,,,,,,,,
7280,20230325090000,101630,100,1,230,6.100000,284.650000,279.150000,69,54600,0,,,100,8,800,,,,99000,,,520,,,,,281.350000,,,11.900000,11.900000,-10,0,0.000000,,,0.000000,0.600000,1.200000,2.800000,3.600000,,,,,5,,810,8,,990,,,,,,,
7299,20230325090000,101580,20,0,60,3.100000,280.450000,279.750000,95,16800,61,,,100,8,450,,,,98280,,,440,,,,,279.050000,,,6.400000,6.400000,-10,2,0.000000,,,1.000000,2.200000,3.000000,5.400000,9.200000,,,,,2,,540,7,,870,8,,1020,,9,,
7314,20230325090000,101970,140,1,240,5.800000,285.350000,282.950000,85,8000,2,2,,100,8,450,38,25,,101690,,,650,,,,,,,,7.500000,9.500000,-10,1,,,,0.000000,0.000000,-0.100000,-0.100000,-0.100000,,,,,2,7,300,1,8,500,4,6,800,2,3,2100,
7335,20230325090000,101860,120,2,230,5.100000,284.450000,281.850000,84,16350,0,,,75,6,450,,,,100410,,,600,,,,,283.350000,,,7.600000,9.500000,-10,0,0.000000,,,0.000000,0.000000,-0.100000,1.000000,1.600000,,,,,4,,510,5,,690,6,,1110,,,,
7434,20230325090000,102010,110,1,230,4.400000,282.450000,279.850000,84,19540,0,,,100,8,450,,,,97200,,,580,,,,,281.950000,,,7.200000,9.800000,-10,,0.000000,,,0.000000,-0.100000,0.800000,1.800000,1.800000,,,,,8,,390,,,,,,,,,,
7460,20230325090000,101950,120,2,280,2.300000,283.950000,278.050000,67,60000,0,,,100,8,800,,,,98000,,,570,,,,,280.550000,,,4.100000,12.200000,-10,0,0.000000,,,0.000000,0.000000,-0.100000,-0.100000,-0.100000,,,,,6,,960,7,,1170,8,,1440,,,,
7471,20230325090000,,10,3,260,6.300000,282.350000,275.250000,61,20000,0,,,,2,1250,,,,92260,92500,811,470,,,,,274.950000,,,12.900000,13.000000,-10,0,0.000000,,,0.000000,0.000000,-0.100000,-0.100000,0.600000,,,,,2,,1050,,,,,,,,,,
7481,20230325090000,101960,90,1,190,4.800000,285.750000,276.150000,52,51920,0,2,2,100,8,1750,,,,99090,,,630,,,,,,,,7.500000,7.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,7.400000,,,,,8,,1620,,,,,,,,,,
7510,20230325090000,102180,80,3,260,5.400000,287.050000,282.050000,72,16040,0,,,90,7,800,,,,101600,,,580,,,,,279.750000,,,8.000000,9.200000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,5,,720,7,,870,7,,1380,,,,
7535,20230325090000,102230,30,1,240,2.300000,285.650000,281.150000,74,19440,0,,,,5,800,,,,99110,,,640,,,,,281.250000,,,6.600000,10.200000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.400000,,,,,5,,630,5,,780,5,,1020,,,,
7558,20230325090000,102190,100,1,290,5.600000,282.550000,277.150000,69,20000,0,,,,,,,,,93850,,,610,,,,,277.550000,,,11.000000,13.300000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
7577,20230325090000,102080,30,0,140,0.700000,286.350000,278.750000,60,20000,0,,,,,,,,,101190,,,500,,,,,280.050000,,,2.000000,2.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7591,20230325090000,,60,1,200,4.800000,283.250000,273.050000,49,,,,,,,,,,,91780,,,240,,278.250000,,289.750000,,,,,,,,0.000000,,,0.000000,0.000000,0.000000,3.400000,4.000000,,,,,,,,,,,,,,,,,
7607,20230325090000,102250,-50,8,260,3.400000,288.650000,281.150000,61,56900,0,,,,0,,,,,101540,,,580,,,,,285.350000,,,7.400000,7.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.400000,,,,,,,,,,,,,,,,,
7621,20230325090000,102260,-40,8,110,1.200000,287.650000,277.650000,51,48980,0,,,,1,5880,,,,97970,,,630,,,,,279.650000,,,2.100000,3.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,1,,5880,,,,,,,,,,
7627,20230325090000,102280,-30,8,120,1.400000,286.750000,279.150000,60,20000,0,,,,1,6060,,,,97390,,,710,,,,,280.350000,,,3.500000,5.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.600000,,,,,1,,6060,,,,,,,,,,
7630,20230325090000,102320,30,0,280,3.200000,287.850000,279.950000,59,34590,0,,,,0,,,,,100530,,,790,,,,,281.750000,,,6.400000,6.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7643,20230325090000,102220,120,3,290,7.100000,289.350000,277.050000,44,45550,0,,,,0,,,,,102120,,,680,,,,,280.150000,,,10.100000,14.000000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
7650,20230325090000,102150,90,1,300,7.700000,288.250000,280.250000,59,19150,0,,,,0,,,,,101770,,,550,,,,,280.550000,,,9.500000,9.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7661,20230325090000,,,,310,12.600000,,,,20000,3,0,,25,0,5000,30,20,11,,,,,,,,,,,,17.600000,20.300000,-10,,,,,,,,,,,,,,2,0,5000,,,,,,,,,,
7690,20230325090000,101480,120,1,100,5.200000,288.750000,284.950000,78,40000,3,2,2,60,0,,30,20,12,101170,,,-330,,,,,280.150000,,,6.200000,6.300000,-10,0,0.000000,,,0.000000,0.000000,0.200000,0.200000,0.200000,,,,,5,0,8000,,,,,,,,,,
7747,20230325090000,102260,70,0,310,5.900000,290.450000,275.950000,38,60000,0,,,,0,,,,,101730,,,710,,,,,281.250000,,,11.600000,12.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7761,20230325090000,101980,100,1,210,3.600000,290.250000,284.050000,67,38910,0,,,,0,,,,,101870,,,50,,,,,281.050000,,,4.800000,5.000000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7790,20230325090000,101580,60,0,120,2.700000,291.350000,285.150000,67,34380,0,,,,0,,,,,101440,,,-320,,,,,,,,4.500000,6.600000,-10,,,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
61968,20230325090000,101110,50,8,90,6.100000,303.650000,298.050000,72,,,,,,,,,,,101070,,,60,,298.950000,,304.450000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20230325090000,101430,60,8,,,302.650000,295.850000,67,,,,,,,,,,,101360,,,-10,,299.250000,,303.650000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61976,20230325090000,101170,120,8,130,6.200000,302.550000,297.250000,73,,,,,,,,,,,101080,,,-60,,300.250000,,304.850000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61980,20230325090000,101280,-100,8,90,8.900000,302.650000,297.550000,74,17740,0,,,,1,6720,,,,101130,,,-100,,,,,,,,12.200000,12.400000,-10,,,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,1,,6720,,,,,,,,,,
61996,20230325090000,100980,250,8,330,8.600000,292.350000,292.050000,98,,,,,,,,,,,100640,,,-730,,290.450000,,294.850000,,,,,,,,,,,1.000000,21.600000,21.800000,23.800000,23.800000,,,,,,,,,,,,,,,,,
61997,20230325090000,101240,290,1,250,8.600000,279.650000,277.450000,86,,,,,,,,,,,99460,,,1290,,277.050000,,279.750000,,,,,,,,,,,0.000000,0.000000,0.000000,1.400000,2.800000,,,,,,,,,,,,,,,,,
61998,20230325090000,98460,-20,8,310,11.800000,280.750000,276.050000,72,,,,,,,,,,,98100,,,,,,,,,,,,15.900000,-10,,,,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,
67005,20230325090000,101180,-50,8,290,2.600000,300.850000,297.850000,84,8180,63,,,100,7,800,,,,101100,,,120,,,,,,,,3.700000,6.100000,-10,,,,,0.800000,1.200000,1.200000,1.400000,6.500000,,,,,1,,840,6,,1050,7,,1380,,9,,
71805,20230325090000,99990,310,3,10,15.400000,271.550000,271.550000,100,1430,71,,,100,8,450,,,,99900,,,-860,,,,,273.450000,,,21.500000,25.600000,-10,,,,,0.000000,0.600000,1.200000,1.800000,9.100000,,,,,2,,420,4,,570,8,,780,,,,
78890,20230325090000,101490,0,5,70,9.100000,298.150000,294.050000,78,,,,,,,,,,,101170,,,50,,296.250000,,302.450000,,,,,,,,,,,0.000000,0.000000,5.300000,5.300000,5.300000,,,,,,,,,,,,,,,,,
78894,20230325090000,101600,10,5,60,11.600000,297.750000,292.350000,72,,,,,,,,,,,101080,,,20,,297.050000,,302.750000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78897,20230325090000,101540,20,3,290,0.600000,295.150000,293.250000,89,26680,,,,,,,,,,101450,,,30,,,,,,,,,,,,,,,0.000000,0.000000,-0.100000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
78922,20230325090000,101480,20,3,120,6.900000,297.050000,294.750000,87,,,,,,,,,,,101030,,,30,,295.350000,,300.750000,,,,,,,,,,,0.000000,0.000000,0.200000,1.400000,3.200000,,,,,,,,,,,,,,,,,
78925,20230325090000,101460,20,3,90,1.900000,295.650000,294.250000,92,59900,0,,,,2,800,,,,101370,,,70,,,,,,,,3.000000,8.000000,-10,,,,,1.000000,1.000000,3.800000,4.200000,8.000000,,,,,1,,780,3,,1860,,,,,,,
81401,20230325090000,101180,40,3,0,0.000000,294.950000,294.750000,99,,,,,,,,,,,101120,,,40,,294.950000,,305.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
81405,20230325090000,101170,20,3,170,0.600000,296.250000,295.550000,96,17720,0,,,90,4,800,,,,101080,,,30,,,,,297.850000,,,1.100000,1.100000,-10,,,,,0.000000,0.000000,0.000000,0.200000,0.400000,,,,,1,,630,4,,1080,7,,1620,,,,
81408,20230325090000,101130,30,3,290,1.400000,296.950000,296.650000,98,,,,,,,,,,,101050,,,10,,296.450000,,303.550000,,,,,,,,,,,0.000000,3.000000,6.200000,6.800000,7.800000,,,,,,,,,,,,,,,,,
